User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1004233,P00115942,M,36-45,4,C,0,0,8,17,,7785
1006036,P00033242,F,26-35,15,B,4+,1,8,,,8055
1003128,P00198142,M,18-25,2,B,3,0,2,4,9,12881
1001069,P00138142,M,26-35,20,A,4+,0,8,14,,2228
1005448,P00298242,M,46-50,19,A,4+,0,8,,,9795
1001778,P00224042,M,18-25,4,B,1,0,8,,,7925
1001146,P00059742,F,18-25,16,B,2,1,1,11,15,11766
1003000,P00112142,M,26-35,4,A,1,0,1,2,14,15399
1001643,P00111142,M,46-50,2,C,4+,0,1,15,16,15856
1003884,P00263542,M,18-25,4,A,1,1,16,,,16228
1005506,P00255842,F,18-25,14,A,1,0,16,,,16781
1000524,P00348042,M,18-25,0,A,0,0,5,,,5201
1000518,P0095042,F,36-45,12,C,4+,0,4,5,8,3517
1002088,P00369042,M,51-55,7,A,1,1,8,16,,5957
1001191,P00125142,F,36-45,0,B,3,1,11,,,7498
1004634,P00288042,M,51-55,20,B,1,1,8,,,9716
1001639,P00345542,M,26-35,17,B,1,0,5,11,15,6925
1004690,P00212442,F,0-17,10,C,3,0,11,16,,6051
1001617,P00074342,M,26-35,12,C,3,0,5,,,1905
1002986,P00337442,M,26-35,4,A,2,1,5,,,6862
1003311,P00011842,M,26-35,4,A,4+,0,5,14,,3566
1002868,P00346342,M,36-45,12,B,3,0,1,15,,15554
1001420,P00323842,M,18-25,4,C,3,0,2,8,,13207
1000549,P00319242,M,26-35,6,A,3,0,8,,,8079
1004673,P00073842,M,36-45,16,B,2,1,1,15,17,15442
1000235,P00113542,M,26-35,0,B,0,0,8,17,,7810
1003341,P00071442,M,26-35,20,B,4+,0,15,17,,20925
1001697,P00058342,F,18-25,4,B,3,0,3,4,,13482
1001202,P00120842,M,36-45,12,B,0,0,8,17,,9823
1004432,P00370853,M,26-35,12,C,1,0,19,,,62
1003393,P00287842,M,36-45,12,C,3,1,8,18,,6025
1001150,P00045542,F,26-35,20,A,1,0,5,14,,3693
1005448,P00176842,M,46-50,19,A,4+,0,12,14,,1085
1005397,P00004742,M,18-25,0,B,2,1,6,16,,20253
1005938,P00255542,M,26-35,1,C,1,1,5,,,5340
1003353,P00266642,M,36-45,17,A,3,0,1,8,9,15804
1004771,P00025542,F,26-35,4,A,0,0,8,,,5824
1004425,P00231942,M,36-45,7,B,1,0,11,,,3181
1000728,P00285742,M,26-35,6,C,4+,0,8,,,6169
1000970,P00356842,M,26-35,0,B,4+,1,8,16,,4042
1004520,P00024042,M,26-35,4,C,1,1,7,,,12353
1000534,P00049642,M,26-35,15,B,3,1,8,14,,3995
1001339,P00152742,M,36-45,18,C,2,0,5,,,3562
1000461,P00048742,M,51-55,7,B,0,0,5,,,6923
1001128,P00110342,M,26-35,1,A,2,0,7,,,8497
1005886,P0095942,M,26-35,20,A,2,0,3,4,,13493
1003471,P00220442,M,18-25,4,A,1,0,5,14,,8574
1003887,P00220342,M,18-25,4,C,1,0,5,,,8694
1004902,P00321742,M,36-45,14,C,4+,1,5,8,17,7172
1004140,P00121142,M,26-35,0,B,4+,0,8,,,9998
1003253,P00205042,F,36-45,4,B,3,0,5,8,,3737
1005878,P00004342,F,26-35,0,A,4+,1,8,,,2012
1001903,P00304242,M,36-45,0,B,1,0,1,6,,15552
1000679,P00344042,M,36-45,16,C,4+,1,18,,,2295
1003659,P00274542,M,18-25,4,C,1,0,6,16,,20225
1002916,P00121142,M,46-50,2,C,3,0,8,,,7961
1003650,P00339842,M,26-35,0,A,2,0,1,14,15,19240
1000045,P00252042,F,46-50,16,A,1,1,5,14,,5324
1003167,P00258742,M,26-35,2,C,3,0,5,,,8615
1005340,P00005742,F,51-55,3,C,1,1,8,14,,6108
1005771,P00319942,M,26-35,7,A,1,0,1,8,,7723
1001015,P00219942,M,36-45,3,A,4+,1,6,16,,16654
1006023,P00148842,M,26-35,0,C,2,1,6,8,16,20489
1004814,P00100842,M,18-25,14,B,1,0,5,,,8679
1002334,P00312342,F,55+,7,B,1,1,8,,,8039
1004054,P00222842,M,36-45,3,B,1,0,8,,,7943
1003946,P00078542,F,26-35,12,B,0,0,1,2,16,11891
1004408,P00322042,F,46-50,2,B,1,1,5,8,,8630
1002296,P00053842,F,26-35,6,C,3,1,4,5,12,2830
1003558,P00337842,M,18-25,17,A,3,0,5,,,8823
1005963,P00033542,M,26-35,15,A,0,0,5,,,2050
1002046,P00117942,M,36-45,1,C,2,0,5,15,,6868
1004498,P00242742,M,51-55,7,C,1,1,1,2,9,7870
1002223,P00086342,M,26-35,2,B,0,1,8,,,7982
1004948,P00321742,M,46-50,2,A,1,1,5,8,17,3662
1000925,P00119642,F,36-45,3,A,2,0,1,2,8,15776
1002611,P00317842,M,26-35,3,B,4+,0,8,,,7817
1004354,P00124742,M,36-45,14,B,2,0,10,16,,23247
1000855,P00018242,F,18-25,2,A,2,1,5,,,5446
1003526,P00007042,M,36-45,2,B,1,1,1,,,11933
1003209,P00251642,M,26-35,0,C,3,0,1,2,4,3872
1004543,P00238542,M,26-35,2,A,0,0,5,14,,5250
1000023,P00345842,M,36-45,0,B,3,1,2,8,14,16137
1000715,P00324942,M,18-25,0,B,1,0,5,,,6927
1003618,P00054042,M,55+,17,A,4+,1,18,,,2298
1000837,P00117642,M,55+,7,C,1,1,10,16,,10131
1001696,P00028042,M,36-45,7,C,1,0,1,16,,8334
1003807,P00110942,F,36-45,19,B,2,0,1,2,,19565
1005044,P00184342,F,36-45,6,C,0,1,8,,,8033
1003458,P00127042,M,46-50,0,C,1,0,4,5,,2743
1001737,P00253142,M,36-45,20,B,3,0,1,2,5,15212
1004683,P0095542,M,26-35,0,C,0,0,2,4,9,13075
1004647,P00238742,M,36-45,20,B,1,1,13,,,943
1003629,P00177442,F,51-55,7,B,0,0,1,6,8,19065
1004134,P00176042,F,46-50,12,C,2,0,8,17,,7840
1005046,P00334242,M,26-35,16,A,0,0,1,8,,8230
1003185,P00258442,M,18-25,7,C,2,1,5,,,8890
1002100,P00190142,F,26-35,0,C,4+,0,3,4,5,10628
1001151,P00356742,M,26-35,15,C,2,1,5,,,6987
1005858,P00289042,M,26-35,4,B,1,0,8,,,5994
1004824,P00001142,M,26-35,7,C,2,0,5,8,14,5333
1003475,P00110942,M,26-35,14,A,1,0,1,2,,7712
1002921,P00111142,M,51-55,1,C,2,0,1,15,16,19213
1003796,P00270842,M,46-50,14,C,4+,1,5,,,7023
1004796,P00101042,M,36-45,7,A,4+,1,5,12,,8711
1002685,P00359242,M,46-50,7,C,2,1,1,5,17,15359
1000010,P00144642,F,36-45,1,B,4+,1,1,15,16,19569
1004990,P00270242,F,26-35,4,B,2,1,8,,,9897
1001244,P00346342,M,26-35,4,A,4+,1,1,15,,19577
1002161,P00126142,F,36-45,2,C,2,1,8,16,,9906
1005431,P00018942,M,55+,1,C,3,1,8,,,10013
1004555,P00143342,F,18-25,9,C,1,1,1,14,16,15682
1005924,P00214242,M,36-45,0,B,0,1,1,16,,11952
1001974,P00216142,M,36-45,17,B,1,0,1,16,,15353
1001425,P00294142,M,0-17,10,B,1,0,5,8,15,1950
1004408,P00337142,F,46-50,2,B,1,1,12,,,385
1002127,P00259042,M,18-25,4,C,0,1,5,,,6984
1003301,P00086442,F,26-35,2,B,3,0,8,13,15,5947
1001671,P00128942,M,36-45,0,B,2,0,1,11,,12042
1005594,P00057442,F,46-50,0,B,1,1,5,14,16,3496
1000897,P00124242,M,26-35,6,B,4+,0,11,14,,3020
1005811,P00024142,M,18-25,4,B,3,0,8,9,14,5898
1001837,P00019342,M,26-35,2,B,1,0,1,6,15,15506
1004728,P00289242,M,26-35,19,B,3,0,1,8,,11437
1000520,P00338542,F,36-45,20,A,2,0,1,,,11557
1001210,P00125942,M,26-35,17,C,1,1,1,2,15,11672
1005087,P00121642,F,26-35,6,B,1,1,5,14,,7031
1000128,P00195542,M,55+,6,A,1,1,2,12,,13172
1005599,P00332142,M,36-45,7,A,1,0,8,14,,7772
1004253,P00125942,M,46-50,11,B,0,0,1,2,15,11694
1003259,P00187442,F,18-25,4,A,2,0,2,4,5,12999
1003885,P00065042,M,26-35,12,B,4+,1,5,15,,5294
1002225,P00363742,M,26-35,5,B,1,1,5,,,5198
1004425,P00210642,M,36-45,7,B,1,0,8,14,,7919
1005034,P00084442,F,26-35,15,C,1,1,13,16,,955
1000752,P00037942,F,26-35,3,A,3,0,8,,,4164
1004026,P00014542,M,26-35,7,C,2,0,8,,,7966
1004815,P00177142,F,51-55,18,C,0,1,8,13,,10029
1002738,P00148742,F,51-55,2,B,1,1,8,17,,9999
1004227,P00182742,M,26-35,19,A,0,0,1,2,14,15687
1000334,P00265242,F,55+,2,A,3,1,5,8,,3661
1002809,P00003442,M,26-35,7,A,4+,0,4,5,8,3450
1005312,P00344542,M,26-35,1,A,1,0,16,,,16715
1002376,P00041842,M,26-35,1,A,3,0,6,8,,12223
1001356,P00365142,F,18-25,4,B,2,0,6,16,,20397
1000796,P00010742,M,51-55,6,B,4+,1,1,8,17,11674
1003442,P00258342,M,18-25,12,B,3,0,11,,,3070
1005183,P00263542,F,18-25,20,C,1,0,16,,,16684
1003611,P00370293,M,26-35,2,C,4+,0,19,,,12
1002020,P00361842,M,26-35,7,B,0,1,15,16,,13167
1003868,P00194542,M,18-25,12,C,0,0,8,14,,8116
1004824,P00161942,M,26-35,7,C,2,0,5,8,,7190
1005310,P00085042,F,55+,1,C,3,0,5,6,,8809
1002675,P00270942,M,36-45,18,C,3,1,1,2,15,15503
1005689,P00255942,M,26-35,0,B,3,0,1,16,,15761
1004761,P00080342,M,18-25,15,C,1,0,1,6,8,19409
1005654,P00156042,M,26-35,4,A,3,1,8,,,7935
1005556,P00045842,M,46-50,6,A,0,0,5,14,,8852
1002111,P00117442,M,55+,13,C,4+,1,5,14,,5252
1005536,P00312742,M,26-35,16,B,2,1,15,,,17382
1005035,P00190142,F,26-35,17,B,1,1,3,4,5,13609
1004499,P00111942,M,26-35,6,C,1,0,8,17,,9959
1003054,P00148642,M,18-25,4,B,1,1,6,10,13,20515
1004562,P00127942,M,36-45,10,A,1,1,1,2,5,7880
1002383,P00286542,F,26-35,14,B,3,0,8,,,7963
1003410,P00278242,M,36-45,1,B,3,1,1,,,8307
1002116,P00334442,M,18-25,4,B,4+,1,8,,,4124
1003526,P00068642,M,36-45,2,B,1,1,6,,,4666
1001146,P00132042,F,18-25,16,B,2,1,13,16,,391
1001074,P00258742,M,46-50,17,A,4+,1,5,,,3652
1005026,P00032442,M,26-35,17,B,1,1,5,,,5246
1005120,P00059442,M,51-55,7,A,2,0,6,8,16,19931
1003414,P00070042,M,26-35,17,C,1,1,1,2,16,15484
1003239,P00118042,F,26-35,12,C,3,0,8,,,8131
1004371,P00102342,F,18-25,4,B,3,0,8,14,17,2227
1004739,P00044442,M,26-35,3,C,2,0,1,16,,19463
1001694,P00184942,M,26-35,12,B,3,1,1,8,17,8021
1000624,P00203142,M,26-35,1,B,3,0,16,,,8611
1005894,P00128942,M,36-45,0,C,1,0,1,11,,11653
1002304,P00341342,M,46-50,12,B,2,1,1,8,17,19678
1004786,P00034842,M,46-50,6,B,1,1,5,14,,8658
1005460,P00120242,M,18-25,4,A,4+,0,8,,,9700
1003746,P00157542,M,26-35,5,B,0,1,8,14,,6041
1004509,P00003642,M,26-35,7,C,0,1,8,,,4135
1002786,P00046742,M,26-35,4,A,2,0,1,2,15,15386
1004995,P00197042,M,51-55,20,B,0,1,5,,,7128
1004879,P0096442,M,26-35,3,A,2,0,4,5,12,2849
1001904,P00102642,M,18-25,1,B,4+,0,4,8,9,3422
1004167,P00111142,M,26-35,20,B,1,0,1,15,16,15648
1003129,P00329242,M,26-35,7,B,2,0,5,14,,8602
1000303,P00062742,M,26-35,7,C,1,1,8,17,,7854
1002946,P00162042,M,36-45,16,A,0,1,1,6,,11475
1003957,P00032042,M,36-45,11,B,1,0,1,2,15,15667
1001142,P00034442,M,18-25,1,B,1,0,1,14,16,11667
1005530,P00053342,F,18-25,4,B,0,0,1,2,4,4176
1001764,P00100842,M,18-25,0,B,1,0,5,,,7168
1001571,P00046742,M,26-35,20,B,1,1,1,2,15,11868
1000132,P00313542,M,26-35,17,C,1,0,5,8,,5274
1005878,P00297642,F,26-35,0,A,4+,1,8,,,8017
1004140,P00064342,M,26-35,0,B,4+,0,5,,,5197
1002670,P0096442,M,36-45,6,B,1,0,4,5,12,2163
1004013,P00305142,M,26-35,1,C,4+,1,1,,,7631
1004621,P00110742,M,26-35,4,C,2,1,1,2,8,19199
1000438,P00003442,M,18-25,11,A,3,0,4,5,8,2064
1000039,P00247542,M,18-25,4,B,2,0,8,16,,6031
1002509,P00115142,M,26-35,5,C,1,1,1,8,17,15297
1004935,P00293242,M,36-45,17,C,3,0,8,16,,5857
1000321,P00044242,M,18-25,4,B,3,0,2,4,8,6873
1000655,P00321742,F,26-35,2,B,2,0,5,8,17,3471
1003007,P00129342,M,36-45,0,C,1,1,1,5,15,11682
1004446,P00159542,M,18-25,18,B,1,1,10,15,16,10001
1005054,P00191442,M,36-45,2,B,0,0,1,2,15,11456
1005580,P00178342,M,46-50,7,B,4+,0,8,,,9972
1002645,P00114942,M,26-35,7,A,1,0,1,15,16,15220
1005915,P00258742,M,18-25,4,C,0,0,5,,,7087
1004561,P00028142,F,26-35,9,C,2,1,5,14,,3731
1004489,P00002142,M,18-25,4,B,1,0,1,5,8,15834
1004933,P00176342,M,26-35,15,B,3,0,8,,,9709
1003546,P00046742,M,26-35,20,B,3,0,1,2,15,7932
1002015,P0094142,M,18-25,4,B,4+,0,4,5,,751
1001843,P00364042,M,26-35,12,A,2,0,5,14,,5299
1002544,P00241542,M,46-50,1,B,1,0,1,6,,3792
1003829,P00327342,F,26-35,1,B,1,0,16,,,12503
1005376,P00271142,M,26-35,17,B,1,1,5,,,6966
1003592,P00327542,F,55+,2,B,2,1,5,,,7010
1005359,P00035942,M,18-25,16,B,3,0,1,5,18,19246
1002966,P00080042,F,26-35,4,A,2,0,5,14,,6934
1004225,P00005042,F,26-35,3,A,4+,0,6,16,,20301
1001280,P00259342,M,0-17,10,C,1,0,5,9,,8569
1002443,P00145042,F,36-45,0,C,1,0,1,2,5,7831
1003630,P00117242,M,18-25,4,B,2,0,8,17,,7860
1002799,P00106742,M,18-25,0,C,2,0,3,5,,13472
1001354,P00169742,F,26-35,2,B,3,0,1,8,15,7795
1000984,P00362342,M,51-55,16,A,2,1,5,,,5239
1000753,P00304042,M,0-17,10,C,1,0,5,,,3454
1002416,P00285642,M,46-50,7,C,3,1,2,5,15,9630
1004042,P00105142,M,36-45,15,B,3,1,1,2,15,15465
1000927,P00248142,F,26-35,20,C,1,1,5,,,7016
1003626,P00195342,M,26-35,17,B,3,0,2,5,,9892
1000137,P00058442,F,46-50,6,C,4+,1,5,14,,6938
1002376,P00289242,M,26-35,1,A,3,0,1,8,,8215
1000092,P00128342,F,18-25,4,B,1,0,5,12,14,7121
1004048,P00165442,F,36-45,1,B,1,0,1,15,16,11458
1001544,P00365242,M,26-35,12,B,2,0,5,8,,8701
1005367,P00181642,M,18-25,4,A,1,0,11,16,,1487
1000461,P00070342,M,51-55,7,B,0,0,1,2,14,15269
1000651,P00120342,M,36-45,7,B,2,0,5,17,,8848
1004312,P00221842,M,26-35,18,A,0,1,1,8,,8058
1005113,P00121142,M,26-35,0,A,3,1,8,,,3911
1001625,P00278642,M,46-50,0,C,0,1,5,,,7099
1005534,P00328142,M,46-50,16,C,3,1,8,16,,7956
1005123,P00297342,M,51-55,12,C,4+,1,5,,,6965
1003731,P00111042,M,26-35,17,C,2,0,15,,,21177
1005114,P00295942,F,0-17,10,C,2,0,2,5,15,16072
1000999,P00030742,M,26-35,15,B,2,0,1,,,7783
1002737,P00171642,M,26-35,3,B,3,0,5,8,14,3609
1003349,P00355142,F,18-25,4,B,1,0,1,15,,15905
1000272,P00119142,M,18-25,0,A,1,0,3,4,12,10565
1004977,P00216842,M,26-35,4,B,2,0,8,,,10080
1003327,P00062142,M,18-25,12,B,4+,0,8,16,,3945
1005333,P00324742,F,26-35,7,A,4+,0,2,9,14,9845
1003957,P00067942,M,36-45,11,B,1,0,5,14,,3767
1005893,P00205642,M,26-35,7,A,0,0,5,8,,5321
1003182,P00182542,M,26-35,12,A,2,1,5,11,,1908
1003844,P00182542,M,18-25,4,C,3,1,5,11,,7003
1000975,P00052642,M,36-45,0,B,2,1,5,14,,3570
1002633,P00102242,F,36-45,9,C,1,1,8,12,,5997
1003979,P00304042,F,51-55,9,C,1,1,5,,,1869
1005365,P00211142,M,18-25,12,C,0,0,5,,,7090
1001671,P00005742,M,36-45,0,B,2,0,8,14,,7976
1003054,P00174242,M,18-25,4,B,1,1,15,16,,17013
1006000,P00135142,M,46-50,17,B,2,1,13,16,,761
1001302,P00263542,M,18-25,4,C,2,0,16,,,20588
1004005,P00052642,M,36-45,7,C,3,0,5,14,,8667
1003004,P00059442,F,18-25,4,A,1,0,6,8,16,16283
1002130,P00210042,M,46-50,0,C,2,1,8,14,,6108
1001693,P00118642,M,26-35,12,C,1,1,1,8,14,11903
1005886,P00319842,M,26-35,20,A,2,0,3,5,,13243
1004718,P00205442,M,36-45,7,C,1,1,5,8,14,7032
1002106,P00363842,F,18-25,20,A,3,1,5,8,,5241
1006025,P00252042,F,26-35,1,B,1,0,5,14,,7086
1003283,P00266642,M,36-45,16,C,0,1,1,8,9,15220
1004682,P00184242,M,26-35,7,B,3,1,9,15,,4973
1002457,P00000142,M,26-35,0,B,0,1,3,4,5,10843
1001671,P00277642,M,36-45,0,B,2,0,2,3,10,9798
1002404,P00117542,M,18-25,7,C,1,0,18,,,2340
1004049,P00110942,M,46-50,11,A,3,1,1,2,,18954
1005458,P00293042,F,18-25,2,A,1,0,8,,,8111
1005364,P00086242,F,26-35,3,A,3,0,10,,,19160
1002459,P00184942,M,51-55,7,A,1,1,1,8,17,19089
1005795,P00270942,M,26-35,1,A,1,1,1,2,15,11545
1003650,P00128442,M,26-35,0,A,2,0,1,8,,8016
1002659,P00296042,M,36-45,14,B,4+,1,8,13,16,8045
1005225,P00110742,M,18-25,4,C,4+,1,1,2,8,15821
1003874,P00111242,M,26-35,7,A,3,0,1,18,,19026
1003614,P00162442,M,26-35,0,B,2,1,1,16,,4264
1005160,P00185042,F,18-25,4,C,2,0,5,14,,7145
1003224,P00004342,F,26-35,14,A,3,1,8,,,6172
1003067,P00318742,F,26-35,0,A,1,0,1,8,,19484
1000868,P00244742,M,51-55,17,C,4+,0,11,,,4682
1005618,P00149342,F,18-25,4,B,3,0,13,16,,748
1005128,P00329542,M,51-55,7,C,1,1,1,15,16,11753
1003374,P00240142,M,36-45,5,C,3,0,5,,,6922
1000533,P00280442,M,26-35,12,A,1,0,11,,,4586
1003884,P00031442,M,18-25,4,A,1,1,5,8,,2033
1004675,P00284642,F,18-25,4,A,2,0,5,8,,8906
1001016,P00148342,M,55+,16,C,3,0,5,,,6898
1002559,P00267542,M,18-25,10,C,2,0,1,16,,8173
1004355,P00154042,M,51-55,14,C,0,0,1,2,15,8077
1000097,P00331242,F,36-45,3,C,3,0,12,17,,1399
1006037,P00010842,F,46-50,1,C,4+,0,8,16,,9723
1002387,P00051642,M,26-35,17,C,4+,0,8,,,7807
1001202,P00312742,M,36-45,12,B,0,0,15,,,4564
1003999,P00118542,M,36-45,17,B,4+,0,5,8,,8819
1000549,P00288542,M,26-35,6,A,3,0,8,,,10045
1002807,P00297942,F,36-45,11,B,2,1,8,,,6024
1001579,P00023142,M,26-35,0,A,0,0,5,14,,5472
1003193,P00237542,M,26-35,0,C,4+,1,1,15,16,19514
1001269,P00217742,F,55+,13,C,2,1,5,14,,5451
1003311,P00359942,M,26-35,4,A,4+,0,11,,,1703
1005795,P00316242,M,26-35,1,A,1,1,5,,,3708
1002489,P00354342,F,36-45,9,B,1,0,5,11,,1931
1004728,P00159542,M,26-35,19,B,3,0,10,15,16,18676
1001168,P00249742,F,26-35,0,A,1,1,1,15,18,12097
1000984,P00223542,M,51-55,16,A,2,1,1,8,17,8322
1001128,P00272242,M,26-35,1,A,2,0,8,,,7786
1002590,P00219742,M,18-25,4,A,0,0,6,11,16,12334
1001489,P00270942,F,36-45,2,A,2,1,1,2,15,12123
1000577,P00150542,M,36-45,0,A,3,0,5,,,8719
1003314,P00005042,M,26-35,7,C,2,0,6,16,,20690
1003073,P00057642,M,26-35,0,B,2,0,1,15,16,19569
1003824,P00334642,M,26-35,17,A,3,1,1,8,14,8010
1000476,P00022942,M,36-45,0,B,0,0,5,8,,7003
1002303,P00102342,M,51-55,17,B,4+,1,8,14,17,10078
1003265,P00370853,M,26-35,15,A,1,0,19,,,62
1000206,P00059742,M,26-35,17,C,1,0,1,11,15,11622
1001051,P00014842,F,26-35,0,A,0,1,1,2,5,8029
1005136,P00211142,M,26-35,12,B,1,0,5,,,7071
1005335,P00323942,M,26-35,14,B,1,1,8,15,,9859
1004478,P00031042,M,0-17,12,A,1,0,8,,,9942
1003807,P00355142,F,36-45,19,B,2,0,1,15,,19374
1003328,P00303542,M,55+,19,C,2,1,5,,,7142
1004064,P00212042,M,46-50,0,A,1,1,13,15,,572
1001861,P00181842,M,51-55,16,A,1,1,11,,,7511
1001246,P00042842,M,18-25,4,A,2,0,5,,,5435
1001377,P00064642,M,36-45,16,B,3,1,1,,,4305
1001861,P00332242,M,51-55,16,A,1,1,1,16,,11957
1003759,P00351042,M,36-45,6,C,2,0,5,,,8874
1002776,P00249142,M,26-35,14,C,4+,0,5,,,7051
1005131,P00267542,F,26-35,1,B,3,0,1,16,,19533
1004655,P00173042,F,26-35,1,A,3,0,13,15,16,761
1000518,P0097242,F,36-45,12,C,4+,0,1,16,,12066
1005888,P00220042,M,26-35,20,B,1,0,5,8,,2038
1001587,P00021342,F,26-35,3,B,3,0,5,8,,3614
1005090,P00129742,F,36-45,19,B,3,1,5,8,,5154
1004089,P00132942,M,26-35,7,A,1,0,1,,,15564
1000785,P00066542,M,18-25,19,C,4+,0,1,15,16,15706
1004950,P00247542,M,26-35,16,A,1,1,8,16,,3907
1005117,P00252042,F,26-35,0,B,0,0,5,14,,5470
1001317,P00271042,M,46-50,7,B,3,1,6,16,,16096
1003967,P00024742,F,18-25,2,A,1,0,8,11,,6123
1002095,P00251242,M,55+,13,C,1,1,5,11,,5162
1001376,P00051442,F,46-50,1,C,1,1,8,17,,9787
1000520,P00180342,F,36-45,20,A,2,0,11,,,7627
1001897,P00256242,F,51-55,2,A,1,1,5,8,,7009
1004901,P00278442,M,26-35,7,C,1,0,11,,,1635
1004352,P00044442,M,18-25,4,B,0,0,1,16,,15503
1000408,P00064742,M,26-35,11,A,0,0,8,,,9713
1004682,P00044642,M,26-35,7,B,3,1,1,,,15465
1005374,P00214142,M,36-45,7,C,4+,0,8,,,7930
1005220,P00178042,M,26-35,7,B,4+,0,8,14,,6091
1003093,P00131542,F,46-50,20,C,2,1,8,12,,9697
1002409,P00196442,F,36-45,9,B,3,1,5,,,6985
1005005,P00214142,M,46-50,16,B,2,0,8,,,10039
1000411,P00293842,F,46-50,1,B,0,1,1,2,9,15260
1003246,P00286442,F,36-45,1,B,1,1,8,,,8034
1003762,P00334042,M,51-55,6,B,0,1,1,11,15,11999
1004947,P00280742,M,36-45,17,C,1,1,6,8,,20095
1005755,P00051842,F,36-45,2,B,1,0,4,8,,2138
1000934,P00221942,F,36-45,7,A,0,0,1,8,,7634
1000877,P00313042,M,26-35,0,B,1,1,5,14,,7086
1001667,P00317642,M,51-55,16,B,4+,0,1,2,17,15350
1001447,P00328142,M,18-25,4,A,0,0,8,16,,5935
1004284,P00163242,M,51-55,7,B,1,0,1,8,14,8257
1000237,P00110042,M,26-35,6,C,1,1,5,14,,3460
1005014,P00346342,M,46-50,0,C,0,1,1,15,,12112
1005667,P00216942,M,36-45,7,B,1,1,5,,,7048
1004682,P00227642,M,26-35,7,B,3,1,1,5,14,11495
1001203,P00003642,F,26-35,1,A,3,0,8,,,9993
1002248,P00200142,F,36-45,12,C,2,0,16,,,16578
1003087,P00013742,F,0-17,1,B,0,0,5,,,6955
1003679,P00149342,M,26-35,4,A,2,0,13,16,,758
1003540,P00109542,M,18-25,17,B,2,1,8,14,17,5911
1005413,P00158542,M,36-45,1,B,1,0,5,6,13,8642
1001941,P00084842,M,36-45,17,A,1,0,8,16,,9706
1003128,P00156142,M,18-25,2,B,3,0,5,8,,5379
1005511,P00105942,M,46-50,1,B,1,1,5,,,5430
1001925,P00176842,M,51-55,7,B,1,0,12,14,,698
1003618,P00152542,M,55+,17,A,4+,1,16,,,12711
1002833,P00037142,M,26-35,15,C,2,0,1,2,5,4007
1004848,P00286642,F,36-45,6,C,3,0,11,14,,6122
1005015,P00329242,M,36-45,6,B,2,1,5,14,,7097
1003860,P00026042,M,46-50,17,C,0,0,8,14,17,7774
1002064,P00319942,M,36-45,1,C,1,0,1,8,,11660
1000295,P00058042,M,18-25,0,C,4+,0,8,16,,9918
1000531,P00017542,F,18-25,14,B,0,0,5,,,7166
1002949,P00249542,M,26-35,17,B,2,0,1,5,15,19221
1002599,P00127442,M,26-35,12,B,2,0,1,2,15,7861
1004786,P00127742,M,46-50,6,B,1,1,1,2,15,12029
1000663,P00170342,F,26-35,7,A,1,0,1,15,,11497
1003688,P00177342,M,18-25,6,B,1,0,8,,,7893
1004062,P00125942,M,26-35,7,C,1,0,1,2,15,15912
1000225,P00047942,M,26-35,7,A,0,0,5,13,,6975
1000480,P00371644,F,18-25,4,C,1,0,20,,,248
1005517,P00090042,M,55+,0,C,2,1,6,8,,12443
1004983,P00187442,F,46-50,16,A,1,1,2,4,5,13276
1004852,P00115942,M,36-45,0,C,3,1,8,17,,9922
1005234,P00070942,F,26-35,0,A,4+,1,3,5,16,13586
1001628,P00184942,M,18-25,20,B,1,0,1,8,17,15344
1005457,P00323942,M,18-25,12,A,1,1,8,15,,6043
1002030,P00339842,M,26-35,4,B,1,0,1,14,15,8329
1000711,P00112542,M,26-35,18,A,4+,0,1,11,15,19394
1004404,P00181342,M,26-35,1,B,1,0,11,,,3093
1000828,P00294542,M,18-25,4,C,2,0,8,,,6087
1003823,P00112442,M,55+,7,B,1,0,6,8,,20414
1005251,P00180542,F,26-35,17,A,1,1,11,,,1610
1000409,P00267742,M,18-25,12,B,4+,0,5,,,5476
1006007,P00124242,M,36-45,17,C,2,0,11,14,,4656
1002060,P00064142,M,0-17,1,C,3,0,16,,,16579
1004064,P00244642,M,46-50,0,A,1,1,11,,,3217
1001733,P00058042,M,18-25,14,B,0,1,8,16,,5971
1003778,P00058442,M,26-35,0,B,4+,1,5,14,,5143
1005935,P00303042,M,18-25,0,C,1,0,5,,,7193
1005387,P00178342,F,26-35,1,B,4+,1,8,,,4106
1003658,P00265742,F,26-35,7,C,4+,0,5,12,,7143
1004223,P00192542,F,36-45,17,A,2,0,1,2,9,15701
1004354,P00084342,M,36-45,14,B,2,0,13,16,,929
1002185,P00192842,M,46-50,17,C,2,1,5,14,,7130
1000583,P00034442,F,26-35,0,A,4+,0,1,14,16,11854
1001345,P00057542,F,26-35,2,C,1,1,3,4,5,13704
1001920,P00103242,F,36-45,7,B,1,0,8,,,7930
1002092,P00119342,M,55+,1,B,4+,1,10,13,,18849
1004490,P00282442,M,36-45,5,B,1,0,5,8,18,5431
1000930,P00058042,M,26-35,5,C,1,1,8,16,,9742
1002624,P00326942,F,36-45,0,A,1,1,5,14,,6989
1002507,P00282042,M,26-35,4,A,0,1,5,15,,5210
1003062,P00149342,M,18-25,4,C,2,0,13,16,,961
1004491,P00051442,M,18-25,4,C,3,0,8,17,,9774
